-130.3588867,14.0414482,7.670575756,
-128.9043413,14.0414482,7.670575756,
-127.4497958,14.0414482,7.670575756,
-125.9952504,14.0414482,7.670575756,
-124.5407049,14.0414482,7.670575756,
-123.0861594,14.0414482,7.670575756,
-121.631614,14.0414482,7.670575756,
-120.1770685,14.0414482,7.670575756,
-118.7225231,14.0414482,7.670575756,
-117.2679776,14.0414482,7.670575756,
-115.8134322,14.0414482,7.670575756,
-114.3588867,14.0414482,7.670575756,
-114.3588867,9.653555564,5.273411133,
-113.4497958,9.653555564,5.273411133,
-112.5407049,9.653555564,5.273411133,
-111.631614,9.653555564,5.273411133,
-110.7225231,9.653555564,5.273411133,
-109.8134322,9.653555564,5.273411133,
-108.9043413,9.653555564,5.273411133,
-107.9952504,9.653555564,5.273411133,
-107.0861594,9.653555564,5.273411133,
-106.1770685,9.653555564,5.273411133,
-105.2679776,9.653555564,5.273411133,
-104.3588867,9.653555564,5.273411133,
-104.3588867,14.0414482,7.670575756,
-102.9838867,14.0414482,7.670575756,
-101.6088867,14.0414482,7.670575756,
-100.2338867,14.0414482,7.670575756,
-98.85888672,14.0414482,7.670575756,
-97.48388672,14.0414482,7.670575756,
-96.10888672,14.0414482,7.670575756,
-94.73388672,14.0414482,7.670575756,
-93.35888672,14.0414482,7.670575756,
-91.98388672,14.0414482,7.670575756,
-90.60888672,14.0414482,7.670575756,
-89.23388672,14.0414482,7.670575756,
-87.85888672,14.0414482,7.670575756,
-86.48388672,14.0414482,7.670575756,
-85.10888672,14.0414482,7.670575756,
-83.73388672,14.0414482,7.670575756,
-82.35888672,14.0414482,7.670575756,
-82.35888672,9.653555564,5.273411133,
-81.54638672,9.653555564,5.273411133,
-80.73388672,9.653555564,5.273411133,
-79.92138672,9.653555564,5.273411133,
-79.10888672,9.653555564,5.273411133,
-78.29638672,9.653555564,5.273411133,
-77.48388672,9.653555564,5.273411133,
-76.67138672,9.653555564,5.273411133,
-75.85888672,9.653555564,5.273411133,
-75.04638672,9.653555564,5.273411133,
-74.23388672,9.653555564,5.273411133,
-73.42138672,9.653555564,5.273411133,
-72.60888672,9.653555564,5.273411133,
-71.79638672,9.653555564,5.273411133,
-70.98388672,9.653555564,5.273411133,
-70.17138672,9.653555564,5.273411133,
-69.35888672,9.653555564,5.273411133,
-69.35888672,14.0414482,7.670575756,
-67.98388672,14.0414482,7.670575756,
-66.60888672,14.0414482,7.670575756,
-65.23388672,14.0414482,7.670575756,
-63.85888672,14.0414482,7.670575756,
-62.48388672,14.0414482,7.670575756,
-61.10888672,14.0414482,7.670575756,
-59.73388672,14.0414482,7.670575756,
-58.35888672,14.0414482,7.670575756,
-56.98388672,14.0414482,7.670575756,
-55.60888672,14.0414482,7.670575756,
-54.23388672,14.0414482,7.670575756,
-52.85888672,14.0414482,7.670575756,
-51.48388672,14.0414482,7.670575756,
-50.10888672,14.0414482,7.670575756,
-48.73388672,14.0414482,7.670575756,
-47.35888672,14.0414482,7.670575756,
-47.35888672,9.653555564,5.273411133,
-46.54638672,9.653555564,5.273411133,
-45.73388672,9.653555564,5.273411133,
-44.92138672,9.653555564,5.273411133,
-44.10888672,9.653555564,5.273411133,
-43.29638672,9.653555564,5.273411133,
-42.48388672,9.653555564,5.273411133,
-41.67138672,9.653555564,5.273411133,
-40.85888672,9.653555564,5.273411133,
-40.04638672,9.653555564,5.273411133,
-39.23388672,9.653555564,5.273411133,
-38.42138672,9.653555564,5.273411133,
-37.60888672,9.653555564,5.273411133,
-36.79638672,9.653555564,5.273411133,
-35.98388672,9.653555564,5.273411133,
-35.17138672,9.653555564,5.273411133,
-34.35888672,9.653555564,5.273411133,
-34.35888672,14.0414482,7.670575756,
-32.98388672,14.0414482,7.670575756,
-31.60888672,14.0414482,7.670575756,
-30.23388672,14.0414482,7.670575756,
-28.85888672,14.0414482,7.670575756,
-27.48388672,14.0414482,7.670575756,
-26.10888672,14.0414482,7.670575756,
-24.73388672,14.0414482,7.670575756,
-23.35888672,14.0414482,7.670575756,
-21.98388672,14.0414482,7.670575756,
-20.60888672,14.0414482,7.670575756,
-19.23388672,14.0414482,7.670575756,
-17.85888672,14.0414482,7.670575756,
-16.48388672,14.0414482,7.670575756,
-15.10888672,14.0414482,7.670575756,
-13.73388672,14.0414482,7.670575756,
-12.35888672,14.0414482,7.670575756,
-12.35888672,9.653555564,5.273411133,
-11.12811749,9.653555564,5.273411133,
-9.897348257,9.653555564,5.273411133,
-8.666579026,9.653555564,5.273411133,
-7.435809796,9.653555564,5.273411133,
-6.205040565,9.653555564,5.273411133,
-4.974271334,9.653555564,5.273411133,
-3.743502103,9.653555564,5.273411133,
-2.512732873,9.653555564,5.273411133,
-1.281963642,9.653555564,5.273411133,
-0.051194411,9.653555564,5.273411133,
1.17957482,9.653555564,5.273411133,
2.41034405,9.653555564,5.273411133,
3.641113281,9.653555564,5.273411133,
4.871882512,9.653555564,5.273411133,
6.102651743,9.653555564,5.273411133,
7.333420974,9.653555564,5.273411133,
8.564190204,9.653555564,5.273411133,
9.794959435,9.653555564,5.273411133,
11.02572867,9.653555564,5.273411133,
12.2564979,9.653555564,5.273411133,
13.48726713,9.653555564,5.273411133,
14.71803636,9.653555564,5.273411133,
15.94880559,9.653555564,5.273411133,
17.17957482,9.653555564,5.273411133,
18.41034405,9.653555564,5.273411133,
